ID,SRS011061,SRS011084,SRS011134,SRS011239,SRS011271,SRS011302,SRS011405,SRS011452,SRS011529,SRS011586,SRS012273,SRS012902,SRS013158,SRS013215,SRS013476,SRS013521,SRS013687,SRS013800,SRS013951,SRS014235,SRS014287,SRS014313,SRS014459,SRS014613,SRS014683,SRS014923,SRS014979,SRS015065,SRS015133,SRS015190,SRS015217,SRS015264,SRS015369,SRS015578,SRS015663,SRS015782,SRS015794,SRS015854,SRS015960,SRS016018,SRS016056,SRS016095,SRS016203,SRS016267,SRS016335,SRS016495,SRS016517,SRS016585,SRS016753,SRS016954,SRS016989,SRS017103,SRS017191,SRS017247,SRS017307,SRS017433,SRS017521,SRS017701,SRS017821,SRS018133,SRS018313,SRS018351,SRS018427,SRS018575,SRS018656,SRS018817,SRS019030,SRS019161,SRS019267,SRS019397,SRS019582,SRS019601,SRS019685,SRS019787,SRS019910,SRS019968,SRS020233,SRS020328,SRS020869,SRS021484,SRS021948,SRS022071,SRS022137,SRS022524,SRS022609,SRS022713,SRS023176,SRS023346,SRS023526,SRS023583,SRS023829,SRS023914,SRS023971,SRS024009,SRS024075,SRS024132,SRS024265,SRS024331,SRS024388,SRS024435,SRS024549,SRS024625,SRS042284,SRS042628,SRS043001,SRS043411,SRS043701,SRS045004,SRS045645,SRS045713,SRS047014,SRS047044,SRS048164,SRS048870,SRS049164,SRS049712,SRS049900,SRS049959,SRS049995,SRS050299,SRS050422,SRS050752,SRS050925,SRS051031,SRS051882,SRS052027,SRS052697,SRS053214,SRS053335,SRS053398,SRS054590,SRS054956,SRS055982,SRS056259,SRS056519,SRS057478,SRS057717,SRS058723,SRS058770,SRS062427,SRS063040,SRS063985,SRS064276,SRS064557,SRS064645,SRS065504,SRS075398,SRS077730,SRS078176
Clostridium_asparagiforme_DSM_15981,0,0,0.001274,0,0,0,0,0,0,0,0.0026321,0,0,0,0,0,0,0,0.0015786,0.003297,0.0016207,0,0.0011652,0,0,0.0014259,0.0020062,0,0.0013393,0,0.0020767,0,0,0,0,0.0011114,0,0,0,0,0,0.0029099,0,0,0,0.0013823,0.001593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011776,0,0,0,0,0,0,0,0,0,0.0013602,0.0016026,0,0,0,0,0.0015495,0.0010013,0,0,0,0,0,0,0,0,0,0,0,0,0.0011668,0,0,0,0,0,0,0,0,0,0,0,0.0040016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010748,0,0,0,0,0,0,0
Clostridium_bartlettii_DSM_16795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012733,0,0,0,0,0,0,0.0043132,0,0,0,0.0010425,0,0,0.0017436,0,0,0,0.0075457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010434,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridium_bolteae_ATCC_BAA_613,0,0,0,0,0,0.0013416,0,0.001198,0,0,0.0020889,0,0,0.001163,0,0,0.0010073,0,0.0014216,0.0013259,0.0067113,0,0.0014851,0,0,0.0018597,0.001446,0.0012904,0.0013784,0,0.0035736,0.0021177,0,0,0,0,0,0.0011737,0,0,0,0,0,0,0.001124,0.0020782,0.0021767,0,0,0,0,0,0,0,0,0,0.0011327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011698,0.0017879,0,0,0,0,0.0010857,0.0013549,0,0,0,0,0,0,0,0.0020976,0,0,0,0,0,0.0011559,0,0,0,0,0,0,0,0,0.0028966,0,0,0.0031149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028674,0,0,0,0.0011454,0,0,0,0,0,0.0013268,0,0,0,0,0,0,0,0.0015968,0,0,0,0,0,0.0010738,0.0015758,0,0,0,0,0,0
Clostridium_difficile_NAP08,0,0,0,0,0,0.0020636,0,0,0,0,0.0012262,0,0,0,0,0,0,0,0,0.001066,0,0.0016953,0,0,0,0.0012364,0.0030834,0,0,0,0.002259,0,0,0,0,0.001594,0,0,0,0,0,0,0,0,0,0.0022416,0.0026244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013007,0,0,0,0,0,0
Clostridium_difficile_R20291,0,0,0,0,0,0.0013228,0,0,0,0,0,0,0,0,0,0,0,0,0.0013391,0,0,0,0,0,0,0,0.0019391,0,0.0016878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019551,0.0021007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011582,0.0013149,0,0,0,0,0,0
Clostridium_hathewayi_DSM_13479,0,0,0,0,0,0.0013653,0,0,0,0,0.0035114,0,0,0,0,0,0,0,0.0016338,0.0019243,0.0011837,0,0.0013071,0,0,0.0018063,0.0020647,0.0013467,0.0011794,0,0.0022682,0,0,0,0,0.0012296,0,0.0011604,0,0,0,0,0,0,0,0.0018993,0.0021637,0,0,0,0,0,0,0,0,0,0.0032427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010569,0.0032858,0.0011972,0,0,0,0,0.0010679,0,0,0,0.0010528,0,0,0,0,0,0,0,0,0,0.0012312,0,0,0,0.0010338,0,0,0,0,0,0,0,0.0022419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010218,0,0,0,0,0,0,0,0,0,0.0010032,0.0013044,0,0,0,0,0,0
Clostridium_leptum_DSM_753,0,0.0011257,0.0041625,0,0.0012406,0.0035277,0,0.0012224,0.001042,0.0022505,0.0056955,0,0,0,0.0014579,0,0.0010784,0,0.015819,0.0022142,0.0025092,0.0035715,0.0013085,0.0024219,0,0.0099586,0.018813,0.0014662,0.0031798,0,0.015646,0.0031132,0,0.0014735,0.023147,0.0028268,0,0.0021934,0,0,0,0.0020706,0.0016717,0,0.0019617,0.0054991,0.0057401,0,0,0,0,0,0,0,0,0,0.0028496,0.001199,0.0014696,0,0,0.001554,0.003271,0,0.0018759,0,0,0.0042646,0,0,0.0016575,0.0021292,0.0011158,0,0.0059555,0.0013296,0.0033024,0.0202,0.0035298,0,0.0011759,0.0031583,0,0.0031425,0.0025113,0,0,0,0,0,0,0.002195,0.0065143,0,0,0.0015638,0.0035838,0,0.0019294,0.0010726,0,0,0,0.0035926,0,0.0015477,0,0,0,0,0.0010579,0,0.0013852,0.0011893,0.0010874,0,0,0.0033907,0.0010208,0.0015166,0.0011317,0.0048934,0.0014779,0.007004,0.0021259,0,0.0015768,0.001174,0.0014646,0,0.0028727,0.0013311,0.0030817,0,0,0.0012063,0.0013786,0.0011794,0,0,0.0023868,0.0014621,0.0048109,0.0013283,0,0.00326,0,0,0
Clostridium_methylpentosum_R2_DSM_5476,0,0,0,0.0016591,0,0.0070086,0,0,0,0,0.0014039,0,0,0,0,0,0,0,0.0016772,0.001026,0,0,0,0,0,0.0019227,0.0041771,0,0,0,0,0,0,0,0.0025193,0,0,0,0,0,0,0.0014154,0.0014304,0,0.002325,0.0019926,0.0019985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014343,0,0,0,0,0,0,0,0,0.0013129,0.0013882,0,0,0,0,0,0.0013006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022886,0,0,0,0,0,0,0.0022955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014324,0,0,0,0,0,0,0,0,0.0040467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015325,0,0,0
Clostridium_nexile_DSM_1787,0.0015653,0.0024836,0.0046116,0.0011193,0.0016723,0.0045476,0,0,0,0.0028812,0.0044873,0.0017797,0,0,0.0080346,0,0.0010538,0,0.0074226,0.0042153,0.0076513,0,0.0042002,0.0023621,0,0.0079175,0.010374,0.0045633,0.0045805,0,0.0078403,0.0022998,0,0.0027678,0.0024124,0.003154,0,0.0034472,0,0,0,0.0037545,0.002306,0.0023604,0.0025474,0.010465,0.0090591,0,0,0.0014739,0,0,0.002069,0,0.0013916,0,0.0041201,0,0.0015212,0,0.0011389,0.0015139,0.0040437,0,0.0032692,0.0016772,0,0.0032397,0,0.0010346,0.0030989,0.013469,0.0022436,0,0.0019135,0.0017321,0.0032171,0.0024887,0.0039125,0.0016443,0.0012854,0.0020889,0.0010483,0.0030624,0.0032278,0,0.0032351,0,0.001869,0,0.0033913,0.0043646,0,0.0010353,0.0010968,0.0086254,0.0023642,0,0,0.0021268,0.0022333,0,0.0033481,0.0074181,0,0.0014149,0.0010214,0.0010732,0,0,0.0018336,0,0.0025855,0.0018098,0.002007,0.0013141,0,0.0073507,0.0010939,0,0.0044089,0.0042896,0.0022698,0.0023145,0.0028247,0.0018039,0.0034127,0.0035482,0.002749,0.0014166,0.0027973,0.0030701,0.0010817,0.0021915,0,0.0016361,0.012384,0,0,0.0016859,0.003604,0.0034744,0.0046687,0,0,0.0039117,0.0096445,0.0017587,0.0012876
Clostridium_scindens_ATCC_35704,0,0,0,0,0,0.0015367,0,0,0,0,0.0016558,0,0,0,0,0,0,0,0.001284,0.001091,0.0014801,0,0.001003,0,0,0.0018935,0.0019536,0.0010307,0.0013739,0,0.0028022,0,0,0,0,0.0010374,0,0.0011233,0,0,0,0.0016725,0,0,0.0014833,0.0036608,0.0031532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011041,0,0,0,0,0,0,0,0.0014787,0,0,0,0,0,0,0,0,0,0,0,0.0029022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026977,0,0,0,0,0,0,0,0.0011669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridium_sp_7_2_43FAA,0,0,0,0,0,0,0,0,0,0,0.0067627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridium_sp_L2_50,0,0.0011656,0.0021834,0.002203,0.0019464,0.0071735,0,0,0.011246,0.0010241,0.002423,0,0,0,0.0066604,0,0.011667,0,0.1015,0.0060089,0.0023099,0.0023491,0.0054037,0,0,0.0069625,0.0059242,0.0060112,0.0039752,0,0.078886,0,0,0.0021848,0.0031541,0.0041631,0,0.003123,0,0,0,0.0022869,0.0012061,0,0.0029892,0.0045205,0.0040244,0,0,0.0010718,0.0013358,0,0.0011845,0,0.0012363,0,0.0010646,0.0040167,0.0011144,0,0,0.0010959,0.0018877,0,0.0017408,0,0,0.010183,0,0,0.086783,0,0.0020286,0,0,0,0.0026263,0.049477,0.002441,0.0010329,0,0.0015427,0,0.0030904,0.0024956,0,0,0,0.0011162,0,0,0.040151,0,0,0.0011477,0.0094598,0.0028347,0.0014925,0,0.0018505,0,0,0,0.0047115,0,0,0,0,0,0.0026467,0.0028207,0,0.0012883,0.0011833,0.0029555,0,0,0.0034045,0.0040234,0,0.0024343,0.0033009,0.0016096,0.0033631,0.0017344,0.0010415,0.0022144,0,0.0022749,0,0,0.0017821,0,0.0011282,0,0,0,0,0,0,0.0036465,0.003185,0.0023086,0,0,0.0030672,0,0,0.0038925
Clostridium_sp_M62_1,0.0011609,0.0016969,0.0039861,0.0012632,0.0017853,0.0066651,0,0,0.0010626,0.0073805,0.0047515,0,0,0,0.0043424,0,0.0017996,0,0.0073378,0.005891,0.0047681,0.0010708,0.0070875,0.0018022,0.0013601,0.011209,0.0075768,0.0069688,0.0072859,0,0.0034653,0.0042767,0,0.0021337,0.0035646,0.003228,0,0.0038747,0.0016437,0.0011904,0,0.002484,0.0026414,0,0.0047394,0.0039365,0.0038755,0,0,0.0012704,0,0.0010859,0.0017589,0,0.0038635,0,0.0023493,0,0.007087,0,0,0.0016741,0.0043652,0,0.0026987,0.0019639,0.0013921,0.0032333,0,0.0014961,0.0049298,0.0016127,0.003519,0,0.0023073,0.0014063,0.002959,0.0034998,0.0034151,0.0018013,0.0015047,0.0042761,0.0011317,0.0033812,0.0036356,0,0,0,0.0017467,0,0,0.0050489,0,0.0013123,0.0015569,0.0044167,0.0032561,0.0014542,0,0.0047067,0,0.001017,0.0023497,0.011867,0.0020298,0.0015552,0.0010566,0,0,0,0.0028049,0,0.0023189,0.0016123,0.0029522,0.0015988,0,0.0079145,0.0012849,0,0.0024078,0.0049866,0.0029743,0.0021306,0.0015519,0.0015774,0.0051712,0.001566,0.0025422,0.0016451,0,0.0025236,0.0010338,0.0022015,0,0,0,0,0,0,0.0033329,0.0037391,0.0046122,0,0,0.004972,0,0,0.0011632
Clostridium_sp_SS2_1,0,0,0,0,0.001785,0.0064183,0,0,0,0.005136,0.0069963,0,0,0.0012276,0.0016841,0,0.001666,0,0.0026085,0.0024008,0.0028187,0.0026956,0.0013464,0,0.0010727,0.0033312,0.0067319,0.0019397,0.0016772,0,0.0041326,0.0013168,0,0.0043916,0.0011641,0.0032133,0,0.0035976,0,0,0,0.0025465,0.0016302,0.0010024,0.001488,0.0047264,0.0029913,0,0,0.0014315,0.0012552,0.002534,0,0,0,0.0016166,0.0024462,0,0.0012527,0,0,0,0.0010035,0,0,0.0022197,0,0.0016357,0,0,0,0.0022063,0,0.0011485,0.011993,0,0.0038532,0.0015487,0.0059374,0,0,0.0019867,0.0024315,0.0023728,0,0.0011005,0,0,0.0027321,0,0,0.0024091,0,0,0,0.0025416,0.0021464,0,0.001243,0.0019942,0.0012363,0.0014631,0,0.001804,0,0.0015446,0,0,0,0,0,0,0.0020506,0,0,0.0038108,0.0016977,0.0015305,0,0,0.019926,0.0020317,0,0.0014308,0.0012553,0.0012267,0.002091,0,0.0021073,0,0.0014219,0.0014767,0,0.0013792,0.0027648,0.0035259,0.0013654,0,0.0023632,0,0.0035495,0.0011006,0.0016713,0,0,0.0021433,0,0.0011688,0.0017834
Clostridium_spiroforme_DSM_1552,0,0,0,0,0,0,0,0,0,0.0019606,0.0012123,0,0,0,0,0,0,0,0.0023731,0.0013671,0.0043365,0.010652,0,0,0,0.0059625,0.0031512,0,0,0,0.00443,0,0,0,0,0,0,0,0,0,0,0.0015154,0,0,0,0.0090002,0.0047549,0,0,0,0,0,0,0,0,0,0.0012436,0,0,0,0.002385,0,0,0,0.0058142,0,0,0,0,0,0,0.0015747,0,0,0,0,0.0011452,0,0,0,0,0,0,0.0013784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014961,0,0,0,0,0,0,0,0,0.0013208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010014,0,0,0,0,0.0012957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011605,0
Collinsella_aerofaciens_ATCC_25986,0,0.0062735,0,0,0,0,0,0,0.0011262,0.0012513,0.0065785,0,0,0,0,0,0.0099694,0,0.0055186,0.012777,0,0.0010632,0,0,0.0036341,0.003238,0.016578,0,0,0,0.0049798,0.0020407,0,0.0049305,0.0023135,0.0098289,0.0012683,0,0,0,0,0,0.0017224,0,0,0.0017137,0.0025201,0,0,0,0,0.0087189,0.0018638,0,0,0.0019088,0.012777,0,0,0,0.0023395,0.006863,0,0,0.010553,0,0.0021976,0.0031643,0,0,0.001579,0.0010308,0.0045194,0,0.0027004,0,0.010481,0.022863,0.0069589,0.001827,0.0011739,0.0061628,0,0.0057227,0,0,0,0,0.0024714,0,0,0.0061605,0,0,0,0.0040932,0,0.0018503,0,0.0018409,0,0,0,0,0,0.0052299,0.001162,0.0017324,0.0011254,0,0.0068907,0,0,0.0030962,0.010896,0,0,0.0013936,0.0012919,0,0.018927,0.0039699,0,0,0,0,0.0017221,0.0013873,0,0.0021951,0,0.0014994,0,0,0,0,0,0,0,0,0.0025938,0,0.0028706,0,0,0.0078018,0,0.0011108,0
Collinsella_intestinalis_DSM_13280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073447,0,0,0,0,0,0,0.0013498,0,0,0,0.0032313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017268,0,0,0,0
Collinsella_stercoris_DSM_13279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024234,0,0,0,0,0,0,0,0.010403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coprococcus_comes_ATCC_27758,0,0.0013972,0.0026274,0.0028662,0.0019128,0.0052961,0.0011886,0,0.0015419,0.0047349,0.010315,0,0,0,0.0073138,0,0.0016957,0.0022602,0.0078945,0.0066256,0.0057354,0.0012761,0.0085472,0.0025031,0.0030001,0.013043,0.014091,0.0090313,0.0075844,0.0014476,0.009336,0.0027263,0,0.0075376,0.0030905,0.0074617,0,0.0060038,0,0,0,0.0058332,0.0041098,0,0.003655,0.0091364,0.0072725,0,0,0.0020603,0.001073,0.0013621,0.0018495,0,0.0019264,0.0025245,0.0022035,0.0013963,0.0024428,0,0.0018441,0.0028278,0.0046056,0.0011823,0.0069907,0.0027291,0.0014112,0.0060952,0,0.0012553,0.0027185,0.0018164,0.0023272,0,0.0031226,0,0.0056528,0.012967,0.0098158,0,0.002208,0.0069132,0.0014792,0.0043985,0.0023151,0.0015205,0,0,0.0023746,0,0,0.0039752,0,0,0.002182,0.010702,0.0023159,0.0013564,0,0.010447,0,0,0.0022178,0.0086039,0,0.0030335,0.0012946,0,0,0.0060123,0.0023313,0,0.0040269,0.003364,0.0023781,0.0087667,0,0.013889,0.0021779,0,0.012632,0.0054303,0.0035262,0.0036769,0.0028001,0.0012288,0.0077104,0.0040947,0.0013487,0.00128,0.0011273,0.010551,0.0030353,0.0017128,0.0012697,0.0020036,0,0,0.0010519,0.0021914,0.0050616,0.0036016,0.0068614,0,0,0.003826,0,0.0035566,0.0011427
Coprococcus_eutactus_ATCC_27759,0.001573,0.0038082,0.0031248,0,0.0054834,0.0083128,0,0,0,0.0012683,0.0072619,0,0,0,0.0024479,0,0,0,0.0028185,0.0040685,0,0.0013957,0.0056375,0,0,0.016471,0.002452,0.009595,0.0017185,0,0.0029349,0.001257,0,0.0030717,0.0017657,0.0030576,0,0.063898,0.0016279,0,0,0.001629,0.0021811,0,0.0027021,0.005963,0.0049969,0,0,0,0.0025422,0.0059263,0.0051272,0,0,0,0,0,0.0013541,0,0,0.0023484,0.0049306,0,0.00127,0,0,0.0010337,0,0,0.0024441,0,0.0014018,0,0,0,0.009398,0.0021381,0.0060717,0.0022514,0,0.0070043,0,0.0028181,0.0040868,0,0,0,0.0030051,0,0,0.0019155,0,0,0.002835,0.0025835,0.0029837,0.020393,0,0,0,0,0,0.0066219,0,0,0,0.0030679,0,0,0.031121,0,0,0,0.030616,0,0,0.0026751,0.0019563,0,0.0012695,0.0015674,0.0067607,0.0028281,0,0,0.005756,0,0.0010847,0,0,0.001062,0,0.0015752,0,0,0,0,0,0,0.0097705,0.0010707,0.0027737,0,0,0.0020287,0,0,0
Desulfovibrio_piger_ATCC_29098,0,0,0,0,0,0,0,0,0,0,0.002932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018334,0,0,0,0,0,0,0,0,0,0,0.0031129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfovibrio_sp_3_1_syn3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045691,0.0029126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dialister_invisus_DSM_15470,0,0,0.0010509,0.0025372,0,0.085346,0.0019404,0.0020364,0.050878,0.0049431,0,0,0.0032355,0.0089999,0.017005,0,0.10189,0,0.0031076,0,0,0.009118,0.034622,0.012621,0.0010427,0.16357,0,0.07359,0.063744,0,0,0.059054,0,0.035707,0.067105,0,0.10876,0,0,0,0,0,0.012704,0,0,0,0,0,0,0.001739,0,0,0,0.0050657,0,0,0.020521,0,0.0041369,0.0052168,0,0.043013,0.091391,0,0.46609,0,0,0.022148,0,0.052468,0,0,0,0,0,0,0,0.016769,0.0021065,0,0,0.013784,0.0095839,0,0,0.0014166,0,0.036921,0,0.0079316,0,0.18822,0,0.0094334,0.0093796,0.02769,0.037052,0,0,0,0.015749,0,0.0044465,0,0,0,0,0.020667,0.004176,0,0,0,0,0,0,0,0.04057,0,0,0.0076034,0,0,0.0091322,0.01682,0,0,0.02655,0.0020869,0,0,0.011726,0.0036229,0.0032456,0,0,0,0,0,0.018997,0,0,0.033937,0.0049419,0,0.042653,0,0,0,0
Dorea_formicigenerans_ATCC_27755,0.0011169,0.001802,0.014726,0.0015215,0.0049453,0.0037158,0.0013371,0,0.0030954,0.0031612,0.0036187,0,0,0,0.0028435,0,0.001123,0,0.0073421,0.0070105,0.0046329,0.0012613,0.0057649,0.0018021,0.0020312,0.020156,0.014274,0.0060785,0.0084569,0,0.014429,0.0034753,0,0.0040065,0.0035343,0.0056628,0,0.0055173,0,0.0010113,0,0.0096932,0.0022169,0,0.0027657,0.0051976,0.0038906,0,0,0.0011972,0.0024264,0.0017985,0.0031602,0,0.0010561,0.0017591,0.0054605,0.0013389,0.0015227,0,0.011501,0.0028905,0.0062736,0,0.0052029,0.001894,0.0023499,0.0032606,0,0.0014738,0.0033666,0.001361,0.0026476,0,0.0032955,0.0018813,0.0038734,0.0022763,0.0040583,0.001446,0.0017272,0.0027262,0.0014318,0.0048876,0.0027959,0,0,0,0.0023674,0,0,0.0050587,0,0.0017357,0.0017253,0.0039089,0.0023318,0.0030639,0,0.0026284,0,0,0.0018443,0.007614,0,0.0019307,0.0033111,0,0,0.0016177,0.0019429,0,0.0024385,0.0025598,0.0022808,0.0030424,0,0.0093722,0.0021594,0,0.0081045,0.0062624,0.0040072,0.0047199,0.0036485,0.0020711,0.00667,0.0010143,0.0022273,0.0017886,0,0.0029899,0.0018164,0.0026295,0,0.0012947,0,0,0,0.0010539,0.0049183,0.0026244,0.0036028,0,0.0012947,0.0047538,0,0,0.0012177
Dorea_longicatena_DSM_13814,0,0.0012524,0.0037024,0.0015729,0.0018656,0.0032956,0,0,0.0015326,0.0073808,0.0053982,0,0.0011342,0,0.0021906,0,0,0,0.0044846,0.0047847,0.0034713,0.0011392,0.003377,0.0011596,0.0018214,0.0082387,0.0093404,0.0034914,0.0030087,0,0.016712,0.0023613,0,0.0049413,0.002553,0.018967,0.0011006,0.0032497,0,0,0,0.0088291,0.0034593,0,0.0024885,0.0055053,0.0042499,0,0,0.0015958,0.0010032,0,0.0014308,0,0,0.0020384,0.0088273,0.0011506,0.0010495,0,0.0025964,0.0018062,0.0035342,0,0.0015953,0.0017776,0.0010506,0.0026808,0,0.0015184,0.0022866,0.0013398,0.0016007,0,0.003899,0.0010789,0.0047965,0.002098,0.010676,0,0.0016167,0.0040079,0.0017007,0.0053151,0.002245,0,0,0,0.0023795,0,0,0.0024271,0,0,0.0012333,0.0039764,0.0014786,0.0010643,0,0.0032101,0,0.0010538,0.0020903,0.0061289,0,0,0.0011473,0,0,0.0015894,0.0016782,0,0.0022092,0.0015128,0.0017429,0.0092691,0.0018996,0.0042702,0.002525,0,0.0091705,0.0055282,0.0017037,0.0032448,0.0036539,0.0012437,0.0050955,0.0011753,0.0019547,0.0012495,0,0.00244,0.0021341,0,0.0011027,0.0012884,0,0,0,0.0010365,0.0083668,0.0019467,0.0073115,0,0.0010552,0.003391,0,0,0.0013164
Eggerthella_lenta_DSM_2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011864,0,0,0,0,0.0030622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
